L1,L2,L3,Charge,DOI,Partition Coef logP,Cell Lines ,Localisation,Incubation Time (hours),IC50 (μM)
C12=NC=CC=C1C3=C(N=C(C=C(N=C(C(C=CC=N4)=C4C5=C6C=CC=N5)C6=N7)C7=C8)C8=N3)C9=CC=CN=C29,C12=NC=CC(C3=CC=CC=C3)=C1C=CC4=C(C5=CC=CC=C5)C=CN=C24,C12=NC=CC(C3=CC=CC=C3)=C1C=CC4=C(C5=CC=CC=C5)C=CN=C24,2,10.1002/cmdc.201700240,1.60,AChE,,48,13.0
CC1=C(C)C2=C(C(N=CC(C)=C3C)=C3C=C2)N=C1,CC1=C(C)C2=C(C(N=CC(C)=C3C)=C3C=C2)N=C1,C12=CC=CN=C1C3=NC=CC=C3C4=C2N=C5C(C=C(N=C(C(C=CC=N6)=C6C7=C8C=CC=N7)C8=N9)C9=C5)=N4,2,10.1002/cmdc.201700240,-0.6,MCF.7.7,,48,18.0
CC1=C(C)C2=C(C(N=CC(C)=C3C)=C3C=C2)N=C1,CC1=C(C)C2=C(C(N=CC(C)=C3C)=C3C=C2)N=C1,C12=CC=CN=C1C3=NC=CC=C3C4=C2N=C5C(C=C(N=C(C(C=CC=N6)=C6C7=C8C=CC=N7)C8=N9)C9=C5)=N4,2,10.1002/cmdc.201700240,-0.6,CCL228,,48,50.0
CC1=C(C)C2=C(C(N=CC(C)=C3C)=C3C=C2)N=C1,CC1=C(C)C2=C(C(N=CC(C)=C3C)=C3C=C2)N=C1,C12=CC=CN=C1C3=NC=CC=C3C4=C2N=C5C(C=C(N=C(C(C=CC=N6)=C6C7=C8C=CC=N7)C8=N9)C9=C5)=N4,2,10.1002/cmdc.201700240,-0.6,H358,,48,50.0
CC1=C(C)C2=C(C(N=CC(C)=C3C)=C3C=C2)N=C1,CC1=C(C)C2=C(C(N=CC(C)=C3C)=C3C=C2)N=C1,C12=CC=CN=C1C3=NC=CC=C3C4=C2N=C5C(C=C(N=C(C(C=CC=N6)=C6C7=C8C=CC=N7)C8=N9)C9=C5)=N4,2,10.1002/cmdc.201700240,-0.6,MCF.7.10,,48,50.0
CC1=C(C)C2=C(C(N=CC(C)=C3C)=C3C=C2)N=C1,CC1=C(C)C2=C(C(N=CC(C)=C3C)=C3C=C2)N=C1,C12=CC=CN=C1C3=NC=CC=C3C4=C2N=C5C(C=C(N=C(C(C=CC=N6)=C6C7=C8C=CC=N7)C8=N9)C9=C5)=N4,2,10.1002/cmdc.201700240,-0.6,AChE,,48,8.70
CC1=C(C)C2=C(C(N=CC(C)=C3C)=C3C=C2)N=C1,CC1=C(C)C2=C(C(N=CC(C)=C3C)=C3C=C2)N=C1,CC1=C(C)C2=C(C(N=CC(C)=C3C)=C3C=C2)N=C1,2,10.1002/cmdc.201700240,-0.9,MCF.7.7,,48,23.0
CC1=C(C)C2=C(C(N=CC(C)=C3C)=C3C=C2)N=C1,CC1=C(C)C2=C(C(N=CC(C)=C3C)=C3C=C2)N=C1,CC1=C(C)C2=C(C(N=CC(C)=C3C)=C3C=C2)N=C1,2,10.1002/cmdc.201700240,-0.9,CCL228,,48,42.0
CC1=C(C)C2=C(C(N=CC(C)=C3C)=C3C=C2)N=C1,CC1=C(C)C2=C(C(N=CC(C)=C3C)=C3C=C2)N=C1,CC1=C(C)C2=C(C(N=CC(C)=C3C)=C3C=C2)N=C1,2,10.1002/cmdc.201700240,-0.9,H358,,48,50.0
CC1=C(C)C2=C(C(N=CC(C)=C3C)=C3C=C2)N=C1,CC1=C(C)C2=C(C(N=CC(C)=C3C)=C3C=C2)N=C1,CC1=C(C)C2=C(C(N=CC(C)=C3C)=C3C=C2)N=C1,2,10.1002/cmdc.201700240,-0.9,MCF.7.10,,48,50.0
CC1=C(C)C2=C(C(N=CC(C)=C3C)=C3C=C2)N=C1,CC1=C(C)C2=C(C(N=CC(C)=C3C)=C3C=C2)N=C1,CC1=C(C)C2=C(C(N=CC(C)=C3C)=C3C=C2)N=C1,2,10.1002/cmdc.201700240,-0.9,AChE,,48,36.0
C1(C(N=CC=C2C3=CC=CC=C3)=C2C=C4)=C4C(C5=CC=CC=C5)=CC=N1,C1(C(N=CC=C2C3=CC=CC=C3)=C2C=C4)=C4C(C5=CC=CC=C5)=CC=N1,C1(C(N=CC=C2C3=CC=CC=C3)=C2C=C4)=C4C(C5=CC=CC=C5)=CC=N1,2,10.1002/cmdc.201700240,1.40,MCF.7.7,,48,1.50
C1(C(N=CC=C2C3=CC=CC=C3)=C2C=C4)=C4C(C5=CC=CC=C5)=CC=N1,C1(C(N=CC=C2C3=CC=CC=C3)=C2C=C4)=C4C(C5=CC=CC=C5)=CC=N1,C1(C(N=CC=C2C3=CC=CC=C3)=C2C=C4)=C4C(C5=CC=CC=C5)=CC=N1,2,10.1002/cmdc.201700240,1.40,CCL228,,48,4.0
C1(C(N=CC=C2C3=CC=CC=C3)=C2C=C4)=C4C(C5=CC=CC=C5)=CC=N1,C1(C(N=CC=C2C3=CC=CC=C3)=C2C=C4)=C4C(C5=CC=CC=C5)=CC=N1,C1(C(N=CC=C2C3=CC=CC=C3)=C2C=C4)=C4C(C5=CC=CC=C5)=CC=N1,2,10.1002/cmdc.201700240,1.40,H358,,48,1.70
C1(C(N=CC=C2C3=CC=CC=C3)=C2C=C4)=C4C(C5=CC=CC=C5)=CC=N1,C1(C(N=CC=C2C3=CC=CC=C3)=C2C=C4)=C4C(C5=CC=CC=C5)=CC=N1,C1(C(N=CC=C2C3=CC=CC=C3)=C2C=C4)=C4C(C5=CC=CC=C5)=CC=N1,2,10.1002/cmdc.201700240,1.40,MCF.7.10,,48,1.50
C1(C(N=CC=C2C3=CC=CC=C3)=C2C=C4)=C4C(C5=CC=CC=C5)=CC=N1,C1(C(N=CC=C2C3=CC=CC=C3)=C2C=C4)=C4C(C5=CC=CC=C5)=CC=N1,C1(C(N=CC=C2C3=CC=CC=C3)=C2C=C4)=C4C(C5=CC=CC=C5)=CC=N1,2,10.1002/cmdc.201700240,1.40,AChE,,48,11.40
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=CN3)C4=C2N=CC=C4,2,10.1002/chem.201404922,-1.2,HeLa,,24,>100
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=CN3)C4=C2N=CC=C4,2,10.1002/chem.201404922,-1.2,MCF.7,,24,>100
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=CN3)C4=C2N=CC=C4,2,10.1002/chem.201404922,-1.2,HepG2,,24,>100
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=CN3)C4=C2N=CC=C4,2,10.1002/chem.201404922,-1.2,A549,,24,>100
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=CN3)C4=C2N=CC=C4,2,10.1002/chem.201404922,-1.2,A549R,,24,>100
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=CN3)C4=C2N=CC=C4,2,10.1002/chem.201404922,-1.2,LO2,,24,>100
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=CN3)C4=C2N=CC=C4,2,10.1002/chem.201404922,-1.2,HeLa,,48,>100
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=CN3)C4=C2N=CC=C4,2,10.1002/chem.201404922,-1.2,MCF.7,,48,>100
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=CN3)C4=C2N=CC=C4,2,10.1002/chem.201404922,-1.2,HepG2,,48,>100
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=CN3)C4=C2N=CC=C4,2,10.1002/chem.201404922,-1.2,A549,,48,>100
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=CN3)C4=C2N=CC=C4,2,10.1002/chem.201404922,-1.2,A549R,,48,>100
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=CN3)C4=C2N=CC=C4,2,10.1002/chem.201404922,-1.2,LO2,,48,>100
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=CN3)C4=C2N=CC=C4,2,10.1002/chem.201404922,-1.2,HeLa,,72,>100
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=CN3)C4=C2N=CC=C4,2,10.1002/chem.201404922,-1.2,MCF.7,,72,>100
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=CN3)C4=C2N=CC=C4,2,10.1002/chem.201404922,-1.2,HepG2,,72,>100
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=CN3)C4=C2N=CC=C4,2,10.1002/chem.201404922,-1.2,A549,,72,>100
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=CN3)C4=C2N=CC=C4,2,10.1002/chem.201404922,-1.2,A549R,,72,>100
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=CN3)C4=C2N=CC=C4,2,10.1002/chem.201404922,-1.2,LO2,,72,>100
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=C(C4=CC=CC=C4)N3)C5=C2N=CC=C5,2,10.1002/chem.201404922,-0.7,HeLa,,24,>100
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=C(C4=CC=CC=C4)N3)C5=C2N=CC=C5,2,10.1002/chem.201404922,-0.7,MCF.7,,24,>100
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=C(C4=CC=CC=C4)N3)C5=C2N=CC=C5,2,10.1002/chem.201404922,-0.7,HepG2,,24,>100
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=C(C4=CC=CC=C4)N3)C5=C2N=CC=C5,2,10.1002/chem.201404922,-0.7,A549,,24,>100
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=C(C4=CC=CC=C4)N3)C5=C2N=CC=C5,2,10.1002/chem.201404922,-0.7,A549R,,24,95.2
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=C(C4=CC=CC=C4)N3)C5=C2N=CC=C5,2,10.1002/chem.201404922,-0.7,LO2,,24,>100
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=C(C4=CC=CC=C4)N3)C5=C2N=CC=C5,2,10.1002/chem.201404922,-0.7,HeLa,,48,96.3
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=C(C4=CC=CC=C4)N3)C5=C2N=CC=C5,2,10.1002/chem.201404922,-0.7,MCF.7,,48,>100
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=C(C4=CC=CC=C4)N3)C5=C2N=CC=C5,2,10.1002/chem.201404922,-0.7,HepG2,,48,>100
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=C(C4=CC=CC=C4)N3)C5=C2N=CC=C5,2,10.1002/chem.201404922,-0.7,A549,,48,78.4
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=C(C4=CC=CC=C4)N3)C5=C2N=CC=C5,2,10.1002/chem.201404922,-0.7,A549R,,48,71.6
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=C(C4=CC=CC=C4)N3)C5=C2N=CC=C5,2,10.1002/chem.201404922,-0.7,LO2,,48,94.4
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=C(C4=CC=CC=C4)N3)C5=C2N=CC=C5,2,10.1002/chem.201404922,-0.7,HeLa,,72,75.7
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=C(C4=CC=CC=C4)N3)C5=C2N=CC=C5,2,10.1002/chem.201404922,-0.7,MCF.7,,72,80.1
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=C(C4=CC=CC=C4)N3)C5=C2N=CC=C5,2,10.1002/chem.201404922,-0.7,HepG2,,72,>100
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=C(C4=CC=CC=C4)N3)C5=C2N=CC=C5,2,10.1002/chem.201404922,-0.7,A549,,72,40.5
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=C(C4=CC=CC=C4)N3)C5=C2N=CC=C5,2,10.1002/chem.201404922,-0.7,A549R,,72,62.2
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=C(C4=CC=CC=C4)N3)C5=C2N=CC=C5,2,10.1002/chem.201404922,-0.7,LO2,,72,85.3
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=CC=N3)C4=C2N=CC=C4,2,10.1002/chem.201404922,-1.7,HeLa,,24,>100
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=CC=N3)C4=C2N=CC=C4,2,10.1002/chem.201404922,-1.7,MCF.7,,24,>100
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=CC=N3)C4=C2N=CC=C4,2,10.1002/chem.201404922,-1.7,HepG2,,24,>100
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=CC=N3)C4=C2N=CC=C4,2,10.1002/chem.201404922,-1.7,A549,,24,>100
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=CC=N3)C4=C2N=CC=C4,2,10.1002/chem.201404922,-1.7,A549R,,24,>100
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=CC=N3)C4=C2N=CC=C4,2,10.1002/chem.201404922,-1.7,LO2,,24,>100
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=CC=N3)C4=C2N=CC=C4,2,10.1002/chem.201404922,-1.7,HeLa,,48,>100
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=CC=N3)C4=C2N=CC=C4,2,10.1002/chem.201404922,-1.7,MCF.7,,48,>100
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=CC=N3)C4=C2N=CC=C4,2,10.1002/chem.201404922,-1.7,HepG2,,48,>100
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=CC=N3)C4=C2N=CC=C4,2,10.1002/chem.201404922,-1.7,A549,,48,>100
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=CC=N3)C4=C2N=CC=C4,2,10.1002/chem.201404922,-1.7,A549R,,48,>100
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=CC=N3)C4=C2N=CC=C4,2,10.1002/chem.201404922,-1.7,LO2,,48,>100
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=CC=N3)C4=C2N=CC=C4,2,10.1002/chem.201404922,-1.7,HeLa,,72,95.0
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=CC=N3)C4=C2N=CC=C4,2,10.1002/chem.201404922,-1.7,MCF.7,,72,80.2
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=CC=N3)C4=C2N=CC=C4,2,10.1002/chem.201404922,-1.7,HepG2,,72,>100
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=CC=N3)C4=C2N=CC=C4,2,10.1002/chem.201404922,-1.7,A549,,72,>100
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=CC=N3)C4=C2N=CC=C4,2,10.1002/chem.201404922,-1.7,A549R,,72,>100
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=CC=N3)C4=C2N=CC=C4,2,10.1002/chem.201404922,-1.7,LO2,,72,95.3
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=C(C=C(C=CC=C4)C4=C5)C5=N3)C6=C2N=CC=C6,2,10.1002/chem.201404922,-0.6,HeLa,,24,>100
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=C(C=C(C=CC=C4)C4=C5)C5=N3)C6=C2N=CC=C6,2,10.1002/chem.201404922,-0.6,MCF.7,,24,66.3
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=C(C=C(C=CC=C4)C4=C5)C5=N3)C6=C2N=CC=C6,2,10.1002/chem.201404922,-0.6,HepG2,,24,96.7
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=C(C=C(C=CC=C4)C4=C5)C5=N3)C6=C2N=CC=C6,2,10.1002/chem.201404922,-0.6,A549,,24,>100
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=C(C=C(C=CC=C4)C4=C5)C5=N3)C6=C2N=CC=C6,2,10.1002/chem.201404922,-0.6,A549R,,24,>100
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=C(C=C(C=CC=C4)C4=C5)C5=N3)C6=C2N=CC=C6,2,10.1002/chem.201404922,-0.6,LO2,,24,>100
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=C(C=C(C=CC=C4)C4=C5)C5=N3)C6=C2N=CC=C6,2,10.1002/chem.201404922,-0.6,HeLa,,48,95.2
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=C(C=C(C=CC=C4)C4=C5)C5=N3)C6=C2N=CC=C6,2,10.1002/chem.201404922,-0.6,MCF.7,,48,35.1
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=C(C=C(C=CC=C4)C4=C5)C5=N3)C6=C2N=CC=C6,2,10.1002/chem.201404922,-0.6,HepG2,,48,60.5
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=C(C=C(C=CC=C4)C4=C5)C5=N3)C6=C2N=CC=C6,2,10.1002/chem.201404922,-0.6,A549,,48,83.4
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=C(C=C(C=CC=C4)C4=C5)C5=N3)C6=C2N=CC=C6,2,10.1002/chem.201404922,-0.6,A549R,,48,90.1
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=C(C=C(C=CC=C4)C4=C5)C5=N3)C6=C2N=CC=C6,2,10.1002/chem.201404922,-0.6,LO2,,48,85.3
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=C(C=C(C=CC=C4)C4=C5)C5=N3)C6=C2N=CC=C6,2,10.1002/chem.201404922,-0.6,HeLa,,72,57.8
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=C(C=C(C=CC=C4)C4=C5)C5=N3)C6=C2N=CC=C6,2,10.1002/chem.201404922,-0.6,MCF.7,,72,14.20
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=C(C=C(C=CC=C4)C4=C5)C5=N3)C6=C2N=CC=C6,2,10.1002/chem.201404922,-0.6,HepG2,,72,40.2
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=C(C=C(C=CC=C4)C4=C5)C5=N3)C6=C2N=CC=C6,2,10.1002/chem.201404922,-0.6,A549,,72,61.3
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=C(C=C(C=CC=C4)C4=C5)C5=N3)C6=C2N=CC=C6,2,10.1002/chem.201404922,-0.6,A549R,,72,72.5
C1(C2=CC=CC=N2)=NC=CC=C1,C1(C2=CC=CC=N2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=C(C=C(C=CC=C4)C4=C5)C5=N3)C6=C2N=CC=C6,2,10.1002/chem.201404922,-0.6,LO2,,72,75.3
C1(C2=[C-]C=CC=C2)=NC=CC=C1,C1(C2=[C-]C=CC=C2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=CN3)C4=C2N=CC=C4,2,10.1002/chem.201404922,0.4,HeLa,nucleus,24,13.30
C1(C2=[C-]C=CC=C2)=NC=CC=C1,C1(C2=[C-]C=CC=C2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=CN3)C4=C2N=CC=C4,2,10.1002/chem.201404922,0.4,MCF.7,nucleus,24,10.20
C1(C2=[C-]C=CC=C2)=NC=CC=C1,C1(C2=[C-]C=CC=C2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=CN3)C4=C2N=CC=C4,2,10.1002/chem.201404922,0.4,HepG2,nucleus,24,12.300
C1(C2=[C-]C=CC=C2)=NC=CC=C1,C1(C2=[C-]C=CC=C2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=CN3)C4=C2N=CC=C4,2,10.1002/chem.201404922,0.4,A549,nucleus,24,11.50
C1(C2=[C-]C=CC=C2)=NC=CC=C1,C1(C2=[C-]C=CC=C2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=CN3)C4=C2N=CC=C4,2,10.1002/chem.201404922,0.4,A549R,nucleus,24,15.20
C1(C2=[C-]C=CC=C2)=NC=CC=C1,C1(C2=[C-]C=CC=C2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=CN3)C4=C2N=CC=C4,2,10.1002/chem.201404922,0.4,LO2,nucleus,24,28.20
C1(C2=[C-]C=CC=C2)=NC=CC=C1,C1(C2=[C-]C=CC=C2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=CN3)C4=C2N=CC=C4,2,10.1002/chem.201404922,0.4,HeLa,nucleus,48,6.100
C1(C2=[C-]C=CC=C2)=NC=CC=C1,C1(C2=[C-]C=CC=C2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=CN3)C4=C2N=CC=C4,2,10.1002/chem.201404922,0.4,MCF.7,nucleus,48,5.40
C1(C2=[C-]C=CC=C2)=NC=CC=C1,C1(C2=[C-]C=CC=C2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=CN3)C4=C2N=CC=C4,2,10.1002/chem.201404922,0.4,HepG2,nucleus,48,7.50
C1(C2=[C-]C=CC=C2)=NC=CC=C1,C1(C2=[C-]C=CC=C2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=CN3)C4=C2N=CC=C4,2,10.1002/chem.201404922,0.4,A549,nucleus,48,4.60
C1(C2=[C-]C=CC=C2)=NC=CC=C1,C1(C2=[C-]C=CC=C2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=CN3)C4=C2N=CC=C4,2,10.1002/chem.201404922,0.4,A549R,nucleus,48,7.100
C1(C2=[C-]C=CC=C2)=NC=CC=C1,C1(C2=[C-]C=CC=C2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=CN3)C4=C2N=CC=C4,2,10.1002/chem.201404922,0.4,LO2,nucleus,48,22.50
C1(C2=[C-]C=CC=C2)=NC=CC=C1,C1(C2=[C-]C=CC=C2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=CN3)C4=C2N=CC=C4,2,10.1002/chem.201404922,0.4,HeLa,nucleus,72,3.60
C1(C2=[C-]C=CC=C2)=NC=CC=C1,C1(C2=[C-]C=CC=C2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=CN3)C4=C2N=CC=C4,2,10.1002/chem.201404922,0.4,MCF.7,nucleus,72,4.200
C1(C2=[C-]C=CC=C2)=NC=CC=C1,C1(C2=[C-]C=CC=C2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=CN3)C4=C2N=CC=C4,2,10.1002/chem.201404922,0.4,HepG2,nucleus,72,3.50
C1(C2=[C-]C=CC=C2)=NC=CC=C1,C1(C2=[C-]C=CC=C2)=NC=CC=C1,C12=NC=CC=C1C3=C(N=CN3)C4=C2N=CC=C4,2,10.1002/chem.201404922,0.4,A549,nucleus,72,2.300
